year,driver_name,driver_number,team_name,session_1_type,circuit_name,circuit_key,event_name,session_1_avg_lap_time,session_1_starting_air_temp,session_1_starting_humidity,session_1_starting_pressure,session_1_starting_rainfall,session_1_starting_track_temp,session_1_starting_wind_direction,session_1_starting_wind_speed,session_1_ending_air_temp,session_1_ending_humidity,session_1_ending_pressure,session_1_ending_rainfall,session_1_ending_track_temp,session_1_ending_wind_direction,session_1_ending_wind_speed,session_2_type,session_2_avg_lap_time,session_2_starting_air_temp,session_2_starting_humidity,session_2_starting_pressure,session_2_starting_rainfall,session_2_starting_track_temp,session_2_starting_wind_direction,session_2_starting_wind_speed,session_2_ending_air_temp,session_2_ending_humidity,session_2_ending_pressure,session_2_ending_rainfall,session_2_ending_track_temp,session_2_ending_wind_direction,session_2_ending_wind_speed,session_3_type,session_3_avg_lap_time,session_3_starting_air_temp,session_3_starting_humidity,session_3_starting_pressure,session_3_starting_rainfall,session_3_starting_track_temp,session_3_starting_wind_direction,session_3_starting_wind_speed,session_3_ending_air_temp,session_3_ending_humidity,session_3_ending_pressure,session_3_ending_rainfall,session_3_ending_track_temp,session_3_ending_wind_direction,session_3_ending_wind_speed,session_4_type,session_4_final_position,session_4_q1_best_lap,session_4_q2_best_lap,session_4_q3_best_lap,session_4_gap_to_fastest,session_4_starting_air_temp,session_4_starting_humidity,session_4_starting_pressure,session_4_starting_rainfall,session_4_starting_track_temp,session_4_starting_wind_direction,session_4_starting_wind_speed,session_4_ending_air_temp,session_4_ending_humidity,session_4_ending_pressure,session_4_ending_rainfall,session_4_ending_track_temp,session_4_ending_wind_direction,session_4_ending_wind_speed,session_5_type,session_5_final_position,session_5_avg_lap_time,session_5_starting_air_temp,session_5_starting_humidity,session_5_starting_pressure,session_5_starting_rainfall,session_5_starting_track_temp,session_5_starting_wind_direction,session_5_starting_wind_speed,session_5_ending_air_temp,session_5_ending_humidity,session_5_ending_pressure,session_5_ending_rainfall,session_5_ending_track_temp,session_5_ending_wind_direction,session_5_ending_wind_speed
2020,D RICCIARDO,3,Renault,Practice,Spielberg,19.0,Austrian Grand Prix,82.22260869565218,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,75.56687878787878,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,84.3356,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,10.0,64.556,64.023,64.239,1.3000000000000045,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,19.0,73.8795,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,L NORRIS,4,McLaren,Practice,Spielberg,19.0,Austrian Grand Prix,75.89241176470587,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,78.34935294117649,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,83.1881875,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,4.0,64.606,63.819,63.626,0.6869999999999976,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,3.0,77.42278787878787,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,S VETTEL,5,Ferrari,Practice,Spielberg,19.0,Austrian Grand Prix,79.72526923076923,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,76.59366666666666,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,85.09275000000001,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,11.0,64.554,64.206,,1.267000000000003,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,10.0,77.64287878787877,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,N LATIFI,6,Williams,Practice,Spielberg,19.0,Austrian Grand Prix,78.01380769230771,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,78.78340476190475,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,80.02975,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,20.0,65.757,,,2.818000000000005,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,11.0,77.66481818181816,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,K RAIKKONEN,7,Alfa Romeo Racing,Practice,Spielberg,19.0,Austrian Grand Prix,77.21409090909091,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,76.54002439024391,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,82.4656,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,19.0,65.224,,,2.2850000000000037,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,14.0,75.56174468085106,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,R GROSJEAN,8,Haas F1 Team,Practice,Spielberg,19.0,Austrian Grand Prix,85.958,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,75.89917021276595,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,83.91684615384617,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,15.0,65.094,64.691,,1.7520000000000024,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,16.0,75.82711363636363,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,P GASLY,10,AlphaTauri,Practice,Spielberg,19.0,Austrian Grand Prix,80.34705,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,73.87441666666668,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,77.98835714285714,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,12.0,64.603,64.305,,1.3660000000000068,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,7.0,77.53686363636365,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,S PEREZ,11,Racing Point,Practice,Spielberg,19.0,Austrian Grand Prix,73.2651923076923,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,73.55411111111111,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,75.65485714285714,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,6.0,64.543,63.86,63.868,0.929000000000002,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,6.0,77.49086363636364,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,C LECLERC,16,Ferrari,Practice,Spielberg,19.0,Austrian Grand Prix,78.46116,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,78.56046511627906,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,82.40381250000002,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,7.0,64.5,64.041,63.923,0.9840000000000018,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,2.0,77.35977272727274,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,L STROLL,18,Racing Point,Practice,Spielberg,19.0,Austrian Grand Prix,75.02962068965518,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,73.515,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,77.46575000000001,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,9.0,64.309,63.955,64.029,1.0899999999999963,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,18.0,72.34753333333335,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,K MAGNUSSEN,20,Haas F1 Team,Practice,Spielberg,19.0,Austrian Grand Prix,82.27304545454547,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,75.568825,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,82.00046153846152,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,16.0,65.164,,,2.2250000000000014,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,17.0,71.85952631578947,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,A ALBON,23,Red Bull Racing,Practice,Spielberg,19.0,Austrian Grand Prix,77.93073913043477,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,76.22193181818182,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,80.86949999999999,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,5.0,64.661,63.746,63.868,0.929000000000002,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,13.0,78.24327419354839,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,D KVYAT,26,AlphaTauri,Practice,Spielberg,19.0,Austrian Grand Prix,76.70869230769232,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,78.02572413793104,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,77.48047368421052,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,13.0,65.031,64.431,,1.491999999999997,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,12.0,77.96240625,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,E OCON,31,Renault,Practice,Spielberg,19.0,Austrian Grand Prix,78.76466666666666,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,73.93592307692307,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,79.732125,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,14.0,64.933,64.643,,1.7040000000000006,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,8.0,77.50027272727274,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,M VERSTAPPEN,33,Red Bull Racing,Practice,Spielberg,19.0,Austrian Grand Prix,76.22578125,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,74.94034210526316,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,79.85386666666666,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,3.0,64.024,64.0,63.477,0.5379999999999967,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,20.0,76.82270000000001,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,L HAMILTON,44,Mercedes,Practice,Spielberg,19.0,Austrian Grand Prix,73.9870294117647,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,77.34637837837839,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,82.46331249999999,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,2.0,64.198,63.096,62.951,0.0120000000000004,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,4.0,77.40769696969697,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,C SAINZ,55,McLaren,Practice,Spielberg,19.0,Austrian Grand Prix,77.76247058823529,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,75.72618750000001,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,78.7728947368421,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,8.0,64.537,63.971,63.971,1.0319999999999965,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,5.0,77.45319696969698,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,G RUSSELL,63,Williams,Practice,Spielberg,19.0,Austrian Grand Prix,74.56495454545455,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,77.84297222222223,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,80.31200000000001,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,17.0,65.167,,,2.2280000000000015,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,15.0,74.34632558139535,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,V BOTTAS,77,Mercedes,Practice,Spielberg,19.0,Austrian Grand Prix,76.88835483870967,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,77.69715151515152,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,83.96758823529412,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,1.0,64.111,63.015,62.939,0.0,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,1.0,77.28198507462686,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,A GIOVINAZZI,99,Alfa Romeo Racing,Practice,Spielberg,19.0,Austrian Grand Prix,77.88642105263159,17.4,74.9,939.2,False,23.2,236.0,0.7,18.8,70.1,939.6,False,22.0,98.0,2.4,Practice,75.70967391304347,20.6,59.2,939.7,False,30.0,114.0,0.8,22.0,50.8,939.3,False,33.5,93.0,2.2,Practice,80.82858333333333,21.8,39.6,942.1,False,42.9,266.0,2.0,21.7,41.6,941.8,False,49.1,337.0,1.2,Qualifying,18.0,65.175,,,2.235999999999997,24.3,35.8,941.1,False,51.8,261.0,1.2,24.8,34.9,940.4,False,49.2,224.0,1.4,Race,9.0,77.55839393939394,27.5,35.1,939.4,False,55.6,99.0,1.7,29.7,33.0,938.2,False,46.7,85.0,2.7
2020,D RICCIARDO,3,Renault,Practice,Spielberg,19.0,Styrian Grand Prix,80.84811538461538,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,9.0,79.662,79.229,81.192,3.3669999999999902,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,8.0,70.89118309859157,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,L NORRIS,4,McLaren,Practice,Spielberg,19.0,Styrian Grand Prix,85.531,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,81.05842307692306,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,6.0,78.504,78.448,80.925,3.0999999999999943,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,5.0,70.87539436619718,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,S VETTEL,5,Ferrari,Practice,Spielberg,19.0,Styrian Grand Prix,83.91214285714287,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,82.1000294117647,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,10.0,80.243,79.545,81.651,3.8259999999999934,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,20.0,101.037,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,N LATIFI,6,Williams,Practice,Spielberg,19.0,Styrian Grand Prix,74.598,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,77.70224444444446,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,18.0,81.759,,,3.9339999999999975,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,17.0,72.142,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,K RAIKKONEN,7,Alfa Romeo Racing,Practice,Spielberg,19.0,Styrian Grand Prix,79.22884210526315,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,76.48405263157895,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,16.0,81.14,,,3.3149999999999977,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,11.0,71.55431428571428,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,R GROSJEAN,8,Haas F1 Team,Practice,Spielberg,19.0,Styrian Grand Prix,80.94584615384616,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,79.65475757575757,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,20.0,,,,,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,13.0,71.56597142857142,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,P GASLY,10,AlphaTauri,Practice,Spielberg,19.0,Styrian Grand Prix,83.00561904761905,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,78.50096774193547,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,8.0,80.192,78.744,81.028,3.203000000000003,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,15.0,71.84528571428571,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,S PEREZ,11,Racing Point,Practice,Spielberg,19.0,Styrian Grand Prix,75.15676923076923,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,73.43807894736842,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,17.0,81.607,,,3.781999999999997,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,6.0,70.88830985915494,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,C LECLERC,16,Ferrari,Practice,Spielberg,19.0,Styrian Grand Prix,81.22266666666665,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,80.2972,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,11.0,80.871,79.628,,1.8029999999999973,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,19.0,104.2755,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,L STROLL,18,Racing Point,Practice,Spielberg,19.0,Styrian Grand Prix,77.51926666666667,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,73.47805405405406,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,13.0,79.697,79.645,,1.8199999999999932,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,7.0,70.88923943661972,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,K MAGNUSSEN,20,Haas F1 Team,Practice,Spielberg,19.0,Styrian Grand Prix,99.456,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,74.2311,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,15.0,81.14,80.211,,2.3859999999999957,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,12.0,71.5581857142857,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,A ALBON,23,Red Bull Racing,Practice,Spielberg,19.0,Styrian Grand Prix,81.73083333333334,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,82.7594347826087,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,7.0,80.882,79.014,81.011,3.185999999999993,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,4.0,70.63497183098592,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,D KVYAT,26,AlphaTauri,Practice,Spielberg,19.0,Styrian Grand Prix,87.51713636363637,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,77.5171724137931,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,14.0,79.824,79.717,,1.891999999999996,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,10.0,71.44191428571429,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
2020,E OCON,31,Renault,Practice,Spielberg,19.0,Styrian Grand Prix,82.63086206896551,24.5,52.1,938.6,False,39.7,281.0,1.0,29.2,39.4,937.7,False,51.2,72.0,1.5,Practice,74.38940740740742,30.6,34.9,936.5,False,53.0,84.0,0.7,31.7,33.3,935.7,False,44.5,221.0,1.3,Practice,,17.5,91.4,940.4,True,21.1,91.0,0.3,15.0,90.1,941.9,True,19.0,101.0,1.8,Qualifying,5.0,79.687,78.764,80.922,3.096999999999994,15.0,87.1,942.3,True,21.2,264.0,1.4,14.9,89.2,942.8,True,19.4,78.0,0.7,Race,18.0,74.39816,19.4,36.2,946.1,False,38.7,348.0,1.1,20.7,34.5,946.0,False,35.6,86.0,3.1
